Product_ID,Wafer_ID,Lot_ID,Factory,Line,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
CHIP-00160,WAFER-00160,LOT-027,C,L1,Day,Normal,Advanced,S2,CH-04,482.05,2.593,117.2,1.434,37.11,21.7,0.9113,0.9703,34.32,0
CHIP-00161,WAFER-00161,LOT-031,B,L1,Day,Normal,Advanced,S1,CH-04,473.79,2.518,111.02,1.602,40.07,15.8,0.9495,0.9646,29.51,0
CHIP-00162,WAFER-00162,LOT-017,B,L1,Night,Normal,Advanced,S1,CH-02,468.76,2.713,125.64,1.608,37.18,13.3,0.9486,0.9936,33.83,0
CHIP-00163,WAFER-00163,LOT-016,A,L2,Day,Normal,Advanced,S2,CH-03,471.39,2.294,112.38,1.545,40.27,18.1,0.8973,0.9702,30.98,0
CHIP-00164,WAFER-00164,LOT-025,C,L1,Day,Normal,Premium,S2,CH-02,493.03,2.535,118.99,1.549,46.57,17.5,0.9628,0.9582,24.8,0
CHIP-00165,WAFER-00165,LOT-013,A,L2,Day,Normal,Advanced,S1,CH-01,501.37,2.837,123.28,1.372,31.16,26.3,0.9471,0.9847,27.25,0
CHIP-00166,WAFER-00166,LOT-039,A,L2,Day,High_Speed,Standard,S2,CH-04,481.26,2.113,135.1,1.618,25.7,17.0,0.9183,0.9757,30.38,0
CHIP-00167,WAFER-00167,LOT-025,C,L2,Day,Normal,Standard,S2,CH-04,489.83,2.37,113.8,1.475,35.26,20.5,0.952,,32.0,0
CHIP-00168,WAFER-00168,LOT-021,A,L2,Day,Normal,Advanced,S2,CH-03,486.86,2.331,128.0,1.587,48.77,21.2,0.9462,0.9753,27.59,0
CHIP-00169,WAFER-00169,LOT-033,C,L1,Night,Normal,Advanced,S2,CH-03,481.45,2.488,124.34,1.402,30.98,15.1,0.9173,0.9633,30.2,0
CHIP-00170,WAFER-00170,LOT-023,A,L2,Day,High_Speed,Standard,S2,CH-01,472.18,2.457,109.81,1.684,39.81,23.1,0.902,0.9737,33.47,0
CHIP-00171,WAFER-00171,LOT-006,C,L2,Day,Normal,Standard,S3,CH-03,473.54,2.346,120.18,1.517,35.39,21.6,0.9134,0.9607,29.69,0
CHIP-00172,WAFER-00172,LOT-003,A,L3,Day,Normal,Standard,S1,CH-02,475.58,2.238,112.71,1.518,39.31,8.0,0.9424,0.9758,28.34,0
CHIP-00173,WAFER-00173,LOT-005,A,L2,Day,High_Speed,Standard,S1,CH-03,482.06,2.535,115.8,1.472,40.47,21.9,0.8989,0.9612,28.76,0
CHIP-00174,WAFER-00174,LOT-007,B,L2,Day,Normal,Advanced,S2,CH-02,485.61,2.247,134.81,1.567,38.02,14.9,0.9445,0.9861,24.14,0
CHIP-00175,WAFER-00175,LOT-011,B,L2,Day,High_Speed,Advanced,S2,CH-01,477.71,2.294,127.34,1.595,31.73,19.1,0.9087,0.9832,32.19,1
CHIP-00176,WAFER-00176,LOT-011,C,L2,Night,Normal,Standard,S2,CH-02,481.22,2.639,114.17,1.543,46.95,27.3,0.9615,0.982,30.77,0
CHIP-00177,WAFER-00177,LOT-011,A,L2,Day,High_Speed,Standard,S1,CH-02,490.97,2.744,129.65,1.614,48.46,22.1,0.8959,0.9744,30.16,0
CHIP-00178,WAFER-00178,LOT-025,B,L2,Day,Normal,Premium,S1,CH-02,469.74,2.391,117.84,1.5,38.62,20.9,0.9429,0.9643,31.39,0
CHIP-00179,WAFER-00179,LOT-012,A,L2,Day,Normal,Advanced,S1,CH-02,494.6,2.307,105.06,1.584,41.77,23.8,0.8773,0.9726,25.86,0
CHIP-00180,WAFER-00180,LOT-024,C,L3,Day,High_Speed,Premium,S1,CH-01,448.51,2.581,120.58,1.528,40.64,30.1,0.8692,0.9797,28.63,1
CHIP-00181,WAFER-00181,LOT-011,C,L1,Night,Normal,Standard,S1,CH-02,475.77,2.399,135.01,1.702,39.0,24.1,0.9288,0.9553,30.18,0
CHIP-00182,WAFER-00182,LOT-027,A,L3,Day,Normal,Premium,S2,CH-04,467.02,2.373,107.68,1.58,33.52,25.9,0.9447,0.9772,29.76,0
CHIP-00183,WAFER-00183,LOT-006,A,L3,Day,Normal,Advanced,S2,CH-02,488.25,2.439,115.18,1.528,34.85,14.4,0.91,0.9592,34.21,0
CHIP-00184,WAFER-00184,LOT-008,C,L1,Night,Normal,Advanced,S2,CH-01,485.4,2.438,,1.452,33.97,20.0,0.9294,0.9766,29.68,0
CHIP-00185,WAFER-00185,LOT-014,C,L1,Day,Normal,Premium,S1,CH-03,483.23,2.321,117.48,1.537,32.48,28.6,0.9014,0.9576,24.15,1
CHIP-00186,WAFER-00186,LOT-036,B,L2,Day,Normal,Standard,S1,CH-01,486.96,2.615,118.11,1.493,37.02,24.5,0.9518,0.9639,31.98,0
CHIP-00187,WAFER-00187,LOT-033,B,L1,Night,Normal,Advanced,S1,CH-01,472.95,2.651,117.89,1.539,42.47,7.9,0.89,0.9571,35.31,0
CHIP-00188,WAFER-00188,LOT-034,C,L1,Day,High_Speed,Premium,S3,CH-03,490.12,2.344,114.46,1.7,34.49,13.9,0.9311,0.9654,25.96,0
CHIP-00189,WAFER-00189,LOT-029,A,L2,Day,Normal,Standard,S3,CH-01,481.53,2.504,126.71,1.508,36.23,20.7,0.9292,0.9823,31.91,0
CHIP-00190,WAFER-00190,LOT-013,C,L3,Day,Normal,Standard,S2,CH-03,467.92,2.68,105.78,1.475,38.21,27.9,0.9351,0.987,27.69,0
CHIP-00191,WAFER-00191,LOT-012,C,L1,Day,Normal,Advanced,S1,CH-01,479.91,2.47,124.46,1.434,41.01,18.6,0.9595,0.9674,28.13,0
CHIP-00192,WAFER-00192,LOT-023,C,L3,Day,High_Speed,Premium,S1,CH-02,478.05,,128.95,1.48,40.21,22.8,0.8976,0.9885,28.56,0
CHIP-00193,WAFER-00193,LOT-007,C,L1,Night,Normal,Premium,S1,CH-03,500.52,2.561,104.92,1.466,25.73,22.7,0.9253,0.9657,32.02,0
CHIP-00194,WAFER-00194,LOT-015,C,L1,Day,Normal,Advanced,S2,CH-03,474.78,2.188,115.95,1.69,32.8,78.1,0.9339,0.9895,32.54,1
CHIP-00195,WAFER-00195,LOT-016,A,L1,Night,High_Speed,Premium,S1,CH-01,475.13,2.331,118.04,1.565,31.3,8.5,0.9447,0.9904,29.13,0
CHIP-00196,WAFER-00196,LOT-016,C,L3,Day,Normal,Standard,S1,CH-03,464.8,2.362,125.01,1.562,38.17,15.5,0.8756,0.9612,35.91,1
CHIP-00197,WAFER-00197,LOT-024,A,L3,Day,Normal,Standard,S1,CH-02,477.87,2.737,108.8,1.547,36.48,25.9,0.9398,0.9812,35.48,0
CHIP-00198,WAFER-00198,LOT-003,A,L1,Night,Normal,Standard,S1,CH-02,482.3,2.495,113.21,1.745,27.84,25.0,0.9644,0.9695,28.95,0
CHIP-00199,WAFER-00199,LOT-031,B,L2,Day,High_Speed,Premium,S3,CH-03,473.78,2.438,112.0,1.41,36.59,18.2,0.9115,0.9732,34.01,0
CHIP-00200,WAFER-00200,LOT-001,A,L1,Day,High_Speed,Advanced,S3,CH-03,472.56,2.621,127.31,1.667,32.1,9.5,0.9891,0.9637,31.25,0
CHIP-00201,WAFER-00201,LOT-031,B,L1,Day,Normal,Advanced,S3,CH-01,474.66,2.639,113.5,1.743,48.15,27.5,0.9193,0.9946,31.69,0
CHIP-00202,WAFER-00202,LOT-035,B,L1,Day,Normal,Premium,S3,CH-01,470.85,2.797,101.47,1.591,32.6,21.9,0.9651,0.9766,29.07,0
CHIP-00203,WAFER-00203,LOT-009,A,L3,Day,Normal,Standard,S2,CH-02,484.51,2.77,121.28,1.463,42.39,24.1,0.9525,0.9906,31.91,0
CHIP-00204,WAFER-00204,LOT-022,A,L2,Day,Normal,Standard,S1,CH-02,486.87,2.36,120.18,1.466,31.61,30.8,0.9358,0.9599,31.62,0
CHIP-00205,WAFER-00205,LOT-036,A,L2,Day,Normal,Advanced,S3,CH-04,487.77,2.357,106.62,1.437,31.47,15.0,0.9518,0.9725,28.98,0
CHIP-00206,WAFER-00206,LOT-034,B,L1,Day,High_Speed,Advanced,S1,CH-02,459.71,2.39,117.2,1.328,42.83,22.3,0.9415,0.9746,30.95,0
CHIP-00207,WAFER-00207,LOT-011,B,L3,Day,Normal,Advanced,S3,CH-01,489.2,2.733,101.25,1.589,42.42,21.0,0.9216,0.9843,31.65,0
CHIP-00208,WAFER-00208,LOT-025,C,L3,Day,Normal,Standard,S1,CH-02,493.54,2.669,111.18,1.396,36.36,19.3,0.9037,0.9475,27.74,0
CHIP-00209,WAFER-00209,LOT-040,C,L1,Night,High_Speed,Advanced,S2,CH-02,490.08,2.601,109.97,1.605,39.69,17.3,0.9613,0.9679,33.93,0
CHIP-00210,WAFER-00210,LOT-017,B,L2,Night,Normal,Advanced,S1,CH-03,483.12,2.636,125.42,1.638,27.05,12.0,0.9082,0.9736,28.54,0
CHIP-00211,WAFER-00211,LOT-036,A,L2,Day,Normal,Standard,S1,CH-01,472.28,2.54,115.92,1.586,30.9,14.2,0.9306,0.9872,26.47,0
CHIP-00212,WAFER-00212,LOT-011,B,L3,Day,Normal,Premium,S1,CH-02,490.97,2.744,129.65,1.614,48.46,22.1,0.8959,0.9744,30.16,0
CHIP-00213,WAFER-00213,LOT-007,B,L2,Day,High_Speed,Standard,S2,CH-01,470.67,2.908,129.44,1.794,31.64,18.3,0.9374,0.9487,31.93,1
CHIP-00214,WAFER-00214,LOT-034,A,L1,Day,Normal,Premium,S1,CH-02,484.95,2.178,117.05,1.524,43.77,28.3,,0.9772,28.4,0
CHIP-00215,WAFER-00215,LOT-015,C,L2,Night,Normal,Standard,S1,CH-01,497.11,2.605,114.65,1.589,43.22,15.9,0.9774,0.9678,34.07,0
CHIP-00216,WAFER-00216,LOT-017,A,L2,Day,Normal,Advanced,S1,CH-01,454.64,2.72,115.38,1.417,40.63,18.9,0.9141,0.9554,32.65,0
CHIP-00217,WAFER-00217,LOT-035,C,L2,Night,High_Speed,Advanced,S1,CH-01,473.79,2.884,139.89,1.584,45.25,21.9,0.8962,0.9761,30.93,0
CHIP-00218,WAFER-00218,LOT-036,A,L1,Night,Normal,Standard,,CH-04,493.96,2.638,113.02,1.662,,22.4,0.9673,0.9663,32.35,0
CHIP-00219,WAFER-00219,LOT-017,C,L3,Night,Normal,Advanced,S2,CH-01,483.26,2.634,119.48,1.564,36.85,14.5,0.9761,0.9805,31.64,0
CHIP-00220,WAFER-00220,LOT-001,A,L3,Day,High_Speed,Standard,S1,CH-02,472.38,2.342,114.5,1.499,37.01,15.4,0.9647,0.975,28.15,0
CHIP-00221,WAFER-00221,LOT-022,C,L2,Day,Normal,Premium,S1,CH-01,481.03,,124.91,1.596,27.29,77.5,0.9401,0.9559,28.52,1
CHIP-00222,WAFER-00222,LOT-010,C,L2,Night,Normal,Standard,S1,CH-02,483.17,2.479,129.61,1.459,29.37,22.5,0.9447,0.9698,34.58,0
CHIP-00223,WAFER-00223,LOT-017,A,L2,Night,Normal,Standard,S1,CH-01,481.34,2.246,124.22,1.511,44.39,13.8,0.9021,0.9832,31.65,0
CHIP-00224,WAFER-00224,LOT-033,A,L2,Day,Normal,Advanced,S1,CH-03,477.74,1.999,124.8,1.598,30.91,21.0,0.9357,0.9764,29.62,0
CHIP-00225,WAFER-00225,LOT-021,B,L1,Day,High_Speed,Advanced,S1,CH-01,485.09,2.634,119.61,1.536,31.21,21.1,0.9772,0.9799,33.05,0
CHIP-00226,WAFER-00226,LOT-034,A,L2,Day,High_Speed,Standard,S1,CH-04,475.62,2.477,117.97,1.528,30.73,13.5,0.972,0.9626,32.74,0
CHIP-00227,WAFER-00227,LOT-010,A,L2,Day,Normal,Standard,S3,CH-01,476.61,2.186,120.88,1.745,46.11,25.9,0.9371,0.9615,34.24,0
CHIP-00228,WAFER-00228,LOT-014,C,L3,Day,Normal,Premium,S1,CH-04,500.98,2.403,118.9,1.607,29.35,16.3,0.9582,0.9717,34.61,0
CHIP-00229,WAFER-00229,LOT-013,B,L1,Day,Normal,Standard,S1,CH-02,459.55,2.448,126.92,1.619,40.37,22.5,0.9253,0.9608,32.57,0
CHIP-00230,WAFER-00230,LOT-038,A,L1,Night,Normal,Advanced,S2,CH-03,466.28,2.702,114.36,1.632,33.39,19.8,0.9188,0.9638,31.19,0
CHIP-00231,WAFER-00231,LOT-033,B,L2,Night,Normal,Standard,S1,CH-02,479.61,2.274,98.91,1.393,36.77,32.0,0.9485,0.9563,32.75,0
CHIP-00232,WAFER-00232,LOT-005,A,L3,Day,High_Speed,Premium,S3,CH-04,475.78,2.794,104.12,1.407,34.13,18.1,0.9492,0.9779,30.97,0
CHIP-00233,WAFER-00233,LOT-001,C,L2,Night,Normal,Premium,S1,CH-02,469.29,2.46,117.07,1.691,32.99,27.2,0.9187,0.9735,27.9,0
CHIP-00234,WAFER-00234,LOT-014,A,L1,Night,Normal,Advanced,S2,CH-02,499.61,2.494,124.26,1.514,36.27,24.3,0.9238,0.9968,34.85,0
CHIP-00235,WAFER-00235,LOT-038,B,L2,Day,Normal,Premium,S2,CH-04,484.96,2.62,116.31,1.758,43.96,21.0,,,34.6,0
CHIP-00236,WAFER-00236,LOT-024,A,L1,Night,High_Speed,Premium,S2,CH-03,458.43,2.094,116.04,1.504,40.4,17.2,0.9182,0.9928,33.76,0
CHIP-00237,WAFER-00237,LOT-016,C,L2,Day,Normal,Premium,S1,CH-01,483.85,2.562,,1.503,41.41,18.0,0.9194,0.9883,29.04,0
CHIP-00238,WAFER-00238,LOT-002,A,L2,Night,High_Speed,Advanced,S1,CH-02,496.15,2.511,126.54,1.827,33.15,17.4,0.9445,0.97,23.77,0
CHIP-00239,WAFER-00239,LOT-017,C,L2,Day,Normal,Premium,S2,CH-03,483.34,2.367,130.15,1.608,44.53,15.3,0.9348,0.9633,30.61,0
CHIP-00240,WAFER-00240,LOT-030,B,L2,Night,Normal,Standard,S1,CH-01,486.91,2.505,112.31,1.522,44.02,12.8,0.97,0.9554,32.1,0
CHIP-00241,WAFER-00241,LOT-016,C,L1,Day,Normal,Premium,S3,CH-03,487.49,2.731,118.58,1.606,35.51,15.8,0.927,0.9639,32.03,0
CHIP-00242,WAFER-00242,LOT-005,A,L2,Day,High_Speed,Advanced,S1,CH-04,468.68,2.513,102.91,1.48,37.41,11.1,0.9146,0.956,31.95,0
CHIP-00243,WAFER-00243,LOT-025,C,L3,Day,Normal,Premium,S1,CH-01,473.02,2.211,133.89,1.639,37.88,15.8,0.9727,0.9944,28.4,0
CHIP-00244,WAFER-00244,LOT-039,C,L2,Day,Normal,Premium,S2,CH-02,483.85,2.677,113.87,1.61,37.19,26.2,0.9763,0.9518,26.54,0
CHIP-00245,WAFER-00245,LOT-003,A,L3,Night,High_Speed,Advanced,S1,CH-03,487.27,2.422,116.11,1.726,40.47,20.7,0.9497,0.9754,27.87,1
CHIP-00246,WAFER-00246,LOT-032,A,L2,Day,Normal,Advanced,S2,CH-04,464.13,2.445,118.04,1.549,38.68,18.6,0.9263,0.944,33.66,0
CHIP-00247,WAFER-00247,LOT-004,C,L3,Day,Normal,Premium,S1,CH-03,484.89,3.09,119.76,1.564,46.97,18.5,0.9578,0.9681,27.08,0
CHIP-00248,WAFER-00248,LOT-021,B,L1,Night,Normal,Advanced,S2,CH-04,474.26,2.72,125.1,1.454,34.58,17.6,0.9087,0.9658,24.66,1
CHIP-00249,WAFER-00249,LOT-024,C,L3,Day,Normal,Advanced,S2,CH-02,494.66,2.41,118.19,1.568,36.18,22.8,0.903,0.968,25.91,0
CHIP-00250,WAFER-00250,LOT-024,C,L1,Night,High_Speed,Standard,S1,CH-03,493.46,2.408,117.16,1.646,45.64,25.2,0.9518,0.9648,32.02,0
CHIP-00251,WAFER-00251,LOT-037,A,L1,Day,Normal,Standard,S3,CH-03,476.09,2.175,107.63,1.683,32.68,18.7,0.957,0.9769,26.83,0
CHIP-00252,WAFER-00252,LOT-036,A,L1,Day,Normal,Standard,S3,CH-04,473.98,2.529,129.65,1.51,42.45,20.4,0.9261,0.9459,31.64,0
CHIP-00253,WAFER-00253,LOT-008,B,L2,Day,Normal,Advanced,S2,CH-03,501.29,,117.5,1.289,29.31,22.0,0.9362,0.9695,33.05,0
CHIP-00254,WAFER-00254,LOT-034,B,L2,Night,High_Speed,Premium,S3,CH-01,491.47,2.661,103.12,1.426,42.05,23.1,0.909,0.9712,30.06,1
CHIP-00255,WAFER-00255,LOT-013,B,L2,Night,Normal,Standard,S3,CH-01,464.62,2.759,115.0,1.696,37.94,18.4,0.914,0.9895,28.03,0
CHIP-00256,WAFER-00256,LOT-030,C,L1,Night,Normal,Premium,S1,CH-04,475.94,3.143,108.39,1.567,43.4,26.0,0.92,0.9761,24.54,0
CHIP-00257,WAFER-00257,LOT-022,B,L2,Day,High_Speed,Advanced,S1,CH-03,493.73,2.631,121.2,1.693,45.2,18.6,0.9478,0.9808,26.48,0
CHIP-00258,WAFER-00258,LOT-026,C,L1,Day,High_Speed,Premium,S2,CH-03,484.76,2.362,130.62,1.575,32.38,33.9,0.9332,0.9671,32.08,0
CHIP-00259,WAFER-00259,LOT-002,A,L2,Day,Normal,Standard,S1,CH-02,474.37,2.436,122.59,1.529,35.13,30.1,0.9547,0.9707,34.19,0
CHIP-00260,WAFER-00260,LOT-038,B,L1,Day,Normal,Advanced,S2,CH-01,474.52,2.287,,1.482,50.87,16.9,0.927,0.9691,31.6,0
CHIP-00261,WAFER-00261,LOT-007,A,L2,Day,High_Speed,Advanced,S3,CH-01,474.03,2.321,111.59,1.679,31.79,22.3,0.9193,0.965,30.97,0
CHIP-00262,WAFER-00262,LOT-003,A,L1,Night,Normal,Advanced,S2,CH-04,471.71,2.686,122.59,1.57,43.53,19.3,0.974,0.9695,28.98,0
CHIP-00263,WAFER-00263,LOT-013,A,L1,Night,High_Speed,Premium,S1,CH-03,492.58,2.306,114.64,1.509,31.11,14.2,0.9227,0.9671,32.59,0
CHIP-00264,WAFER-00264,LOT-022,C,L3,Day,Normal,Premium,S1,CH-01,481.07,2.56,122.01,1.643,44.76,19.4,0.9804,0.9717,33.27,0
CHIP-00265,WAFER-00265,LOT-034,B,L3,Night,Normal,Standard,S1,CH-01,499.0,2.603,125.5,1.676,39.09,10.0,0.9601,0.9932,29.65,0
CHIP-00266,WAFER-00266,LOT-008,A,L2,Day,Normal,Standard,S2,CH-03,481.91,2.331,117.1,1.502,35.09,22.9,0.9238,0.9654,26.47,0
CHIP-00267,WAFER-00267,LOT-017,B,L2,Day,Normal,Advanced,S2,CH-01,483.26,2.634,119.48,1.564,36.85,14.5,0.9761,0.9805,31.64,0
CHIP-00268,WAFER-00268,LOT-017,C,L1,Day,Normal,Standard,S1,CH-01,486.98,2.493,113.38,1.534,44.65,20.8,0.9161,1.0,30.26,0
CHIP-00269,WAFER-00269,LOT-029,B,L2,Day,Normal,Premium,S1,CH-04,452.32,2.79,114.25,1.393,41.35,15.9,0.9308,0.9835,33.35,0
CHIP-00270,WAFER-00270,LOT-028,A,L2,Night,High_Speed,Advanced,S3,CH-03,485.12,2.641,118.16,1.733,40.22,16.2,0.9051,0.9739,34.08,0
CHIP-00271,WAFER-00271,LOT-006,A,L2,Day,Normal,Advanced,S2,CH-02,488.48,2.464,128.64,1.571,40.71,25.8,,0.9615,31.24,0
CHIP-00272,WAFER-00272,LOT-023,A,L2,Day,Normal,Premium,S2,CH-01,472.18,2.457,109.81,1.684,39.81,23.1,0.902,0.9737,33.47,0
CHIP-00273,WAFER-00273,LOT-036,B,L2,Day,Normal,Standard,S3,CH-03,486.62,2.398,116.28,1.568,35.75,18.0,0.936,0.9624,34.65,0
CHIP-00274,WAFER-00274,LOT-023,A,L3,Night,Normal,Standard,S1,CH-04,484.0,2.478,118.65,1.483,39.75,17.7,0.9379,0.9724,31.82,0
CHIP-00275,WAFER-00275,LOT-013,B,L1,Day,Normal,Advanced,S1,CH-01,501.37,2.837,123.28,1.372,31.16,26.3,0.9471,0.9847,27.25,0
CHIP-00276,WAFER-00276,LOT-009,C,L3,Night,Normal,Premium,S1,CH-01,467.91,2.402,121.27,1.415,39.89,16.1,0.9241,0.9721,28.76,0
CHIP-00277,WAFER-00277,LOT-037,A,L1,Day,Normal,Advanced,S3,CH-02,480.36,2.728,119.97,1.446,41.47,24.9,0.9225,0.9798,30.96,0
CHIP-00278,WAFER-00278,LOT-036,A,L1,Night,Normal,Standard,S1,CH-02,483.18,2.579,132.47,1.572,37.57,18.3,0.9573,0.9779,33.44,0
CHIP-00279,WAFER-00279,LOT-013,C,L1,Day,Normal,Premium,S1,CH-03,481.57,2.148,117.56,1.552,41.27,21.8,0.9539,0.9788,31.85,0
CHIP-00280,WAFER-00280,LOT-010,B,L2,Day,High_Speed,Standard,S1,CH-03,473.7,2.523,134.76,1.599,41.31,12.4,0.9132,0.9789,33.11,0
CHIP-00281,WAFER-00281,LOT-020,C,L1,Day,Normal,Advanced,S1,CH-01,458.02,2.507,126.51,1.633,32.36,15.0,0.9497,0.9795,34.43,0
CHIP-00282,WAFER-00282,LOT-020,C,L3,Night,Normal,Premium,S1,CH-01,481.28,2.537,117.26,1.631,35.82,29.2,0.9194,0.9766,33.34,1
CHIP-00283,WAFER-00283,LOT-026,B,L1,Night,Normal,Standard,S2,CH-02,485.88,,127.01,1.593,40.35,28.6,0.9656,0.9844,30.69,0
CHIP-00284,WAFER-00284,LOT-004,C,L2,Night,Normal,Standard,S2,CH-02,498.91,2.199,120.0,1.646,38.22,18.5,0.942,0.9788,27.09,0
CHIP-00285,WAFER-00285,LOT-004,B,L2,Day,High_Speed,Advanced,S1,CH-03,474.0,2.636,114.43,1.673,43.14,18.8,0.9507,0.9612,29.0,0
CHIP-00286,WAFER-00286,LOT-013,C,L1,Day,High_Speed,Premium,,CH-03,478.23,2.756,121.36,1.521,38.14,14.2,0.9365,0.9934,25.36,0
CHIP-00287,WAFER-00287,LOT-017,C,L1,Day,High_Speed,Standard,S2,CH-02,496.4,2.525,113.08,1.49,38.95,17.5,0.9443,0.9697,27.92,0
CHIP-00288,WAFER-00288,LOT-034,A,L2,Day,High_Speed,Standard,S2,CH-02,474.89,2.62,105.44,1.447,43.75,18.0,0.9425,0.9814,32.63,0
CHIP-00289,WAFER-00289,LOT-013,B,L2,Day,High_Speed,Advanced,S2,CH-03,487.01,2.102,118.85,1.573,35.08,25.0,0.9456,0.9555,25.39,0
CHIP-00290,WAFER-00290,LOT-001,A,L2,Night,Normal,Advanced,S1,CH-04,482.94,,129.28,1.494,34.75,21.0,0.9437,,24.97,0
CHIP-00291,WAFER-00291,LOT-016,B,L2,Night,Normal,Standard,S1,CH-02,466.31,2.224,108.34,1.595,35.55,18.2,0.9325,0.981,35.36,0
CHIP-00292,WAFER-00292,LOT-017,A,L2,Day,Normal,Advanced,S2,CH-02,480.16,2.399,107.64,1.629,36.36,18.3,0.9549,0.9634,29.66,0
CHIP-00293,WAFER-00293,LOT-007,B,L3,Day,High_Speed,Premium,S2,CH-01,474.51,2.575,121.53,1.604,32.35,14.5,0.8966,0.9515,29.25,0
CHIP-00294,WAFER-00294,LOT-009,B,L2,Day,High_Speed,Advanced,S3,CH-02,484.11,2.142,131.3,1.38,37.9,23.9,0.8907,0.976,31.41,0
CHIP-00295,WAFER-00295,LOT-029,B,L3,Day,High_Speed,Standard,S2,CH-02,501.88,2.224,113.26,1.434,38.11,28.1,0.952,0.9778,25.19,0
CHIP-00296,WAFER-00296,LOT-022,B,L1,Day,High_Speed,Advanced,S1,CH-02,471.5,2.494,,1.507,40.81,13.5,0.9517,0.9843,33.35,0
CHIP-00297,WAFER-00297,LOT-015,A,L2,Day,High_Speed,Standard,S1,CH-04,480.9,2.643,119.07,1.687,40.7,16.6,0.9554,0.9598,23.44,0
CHIP-00298,WAFER-00298,LOT-007,A,L1,Day,Normal,Standard,S1,CH-03,488.05,2.495,116.33,1.564,35.4,26.8,0.9781,0.9615,26.08,0
CHIP-00299,WAFER-00299,LOT-003,B,L2,Night,Normal,Advanced,S1,CH-02,471.24,2.83,116.93,1.511,39.94,23.6,0.9206,0.9794,33.23,0
CHIP-00300,WAFER-00300,LOT-014,B,L1,Day,High_Speed,Standard,S1,CH-03,490.83,2.219,113.96,1.465,42.75,16.4,0.9195,0.9752,31.93,0
CHIP-00301,WAFER-00301,LOT-021,C,L1,Night,Normal,Standard,S3,CH-03,479.64,2.518,122.29,1.594,34.53,22.6,0.8949,,32.95,0
CHIP-00302,WAFER-00302,LOT-019,A,L1,Night,Normal,Standard,S1,CH-03,496.21,2.442,115.28,1.669,40.09,16.4,0.9829,0.9838,30.83,0
CHIP-00303,WAFER-00303,LOT-009,B,L1,Day,Normal,Standard,S3,CH-01,474.52,2.332,125.29,1.512,47.12,19.9,0.9146,0.9957,33.02,0
CHIP-00304,WAFER-00304,LOT-011,C,L2,Day,Normal,Advanced,S1,CH-04,490.44,2.472,119.69,1.6,33.02,26.0,0.9302,0.9575,32.18,0
CHIP-00305,WAFER-00305,LOT-011,C,L2,Night,High_Speed,Advanced,S1,CH-01,492.83,2.537,114.5,1.564,,19.7,0.9117,0.9912,31.67,0
CHIP-00306,WAFER-00306,LOT-016,A,L1,Day,High_Speed,Advanced,S3,CH-03,487.49,2.731,118.58,1.606,35.51,15.8,0.927,0.9639,32.03,0
CHIP-00307,WAFER-00307,LOT-035,B,L2,Day,Normal,Standard,S1,CH-02,477.26,2.381,123.55,1.65,39.77,22.0,0.8937,0.9786,28.1,0
CHIP-00308,WAFER-00308,LOT-018,C,L2,Day,Normal,Advanced,S1,CH-02,472.65,2.348,108.23,1.498,46.66,19.4,0.8886,0.9649,26.45,0
CHIP-00309,WAFER-00309,LOT-032,B,L1,Night,Normal,Premium,S1,CH-03,472.12,2.438,117.47,1.374,36.06,23.4,0.858,0.9626,31.08,1
CHIP-00310,WAFER-00310,LOT-014,A,L1,Day,Normal,Advanced,S1,CH-04,481.15,2.399,111.46,1.427,51.92,57.6,0.9135,0.9703,31.84,1
CHIP-00311,WAFER-00311,LOT-016,B,L2,Day,Normal,Premium,,CH-04,477.48,2.132,106.05,1.577,32.11,23.2,0.9203,0.9552,27.52,0
CHIP-00312,WAFER-00312,LOT-004,A,L2,Night,Normal,Standard,S2,CH-04,489.28,2.617,121.22,1.416,33.82,20.8,0.9142,0.9581,27.8,0
CHIP-00313,WAFER-00313,LOT-040,B,L3,Day,Normal,Standard,S2,CH-01,479.75,2.697,125.44,1.589,30.82,19.4,0.9468,0.9736,29.62,0
CHIP-00314,WAFER-00314,LOT-026,C,L1,Night,Normal,Standard,S2,CH-03,483.54,2.413,112.2,1.499,32.66,21.3,0.9671,0.9711,35.37,0
CHIP-00315,WAFER-00315,LOT-024,C,L2,Day,Normal,Premium,S1,CH-04,488.31,2.886,115.66,1.47,43.44,15.1,0.9206,0.9554,34.66,0
CHIP-00316,WAFER-00316,LOT-004,B,L2,Night,High_Speed,Premium,S1,CH-04,483.23,2.093,114.45,1.587,34.13,24.5,0.892,0.9676,31.4,1
CHIP-00317,WAFER-00317,LOT-009,C,L3,Day,Normal,Advanced,S1,CH-02,499.56,2.555,,1.662,38.38,22.5,0.9352,0.9689,24.85,0
CHIP-00318,WAFER-00318,LOT-035,C,L3,Day,Normal,Advanced,S2,CH-04,470.57,2.706,123.42,1.469,36.49,23.6,0.9622,,29.85,1
CHIP-00319,WAFER-00319,LOT-038,C,L1,Day,High_Speed,Advanced,S1,CH-04,503.85,2.391,132.26,1.64,31.94,21.9,0.9201,0.9426,32.18,0
