wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset,inspection_result
WH_0364,12.1609,27.8391,5.9311,68.8222,0.0,-6351.5,4.8807,0.0475,8.6013,2.5894,0.799,15.75,13.7092,60.1073,18.7844,11.5838,0.0,1.9993,8.2,0.0325,0.0,3.864,0.113,0.0908,0.0653,5.7847,1.04,15.73,245.323,-0.0069999999999999,Pass
WH_0365,0.3491,19.6509,11.0183,,,-5612.5,,0.0742,8.897,4.3803,0.6697,,3.8641,42.6288,,12.9186,0.0,1.575,,0.0235,-0.5677,5.2848,0.163,0.0878,0.0178,5.8604,,,0.0,-0.0069999999999999,Pass
WH_0366,-3.9255,23.9255,12.062,69.9556,932.0872,-5241.0,15.5314,0.0413,8.8973,5.7623,0.7612,15.79,6.34615,53.5032,15.65,6.9866,,5.2649,7.29,0.0236,0.0,6.4947,0.095,0.0783,0.0295,7.1302,1.229,15.86,179.4239,-0.0118,Pass
WH_0367,7.9755,12.0245,9.0737,68.2667,0.0,-5160.25,30.0954,0.0483,8.7994,,0.7287,15.92,6.8467,50.1253,,8.2256,0.0,1.8833,5.98,0.015,0.2365,4.4406,0.105,0.0614,0.0309,6.0237,1.338,15.99,128.279,-0.01,Pass
WH_0368,16.06677910870291,16.7491,9.0287,69.0556,0.0,-5508.75,15.666,0.1053,8.6772,2.2791,0.8391,15.92,4.9942,34.5158,9.3915,17.0732,0.0,1.6751,8.71,0.0412146191746591,-1.135,4.4155,0.217,0.0731,0.0231,5.8371,0.9649,,804.2781,-0.0085509618191423,Fail
WH_0369,4.9845,16.733,11.0697,73.9333,823.6686,-5494.75,8.5536,0.049,,3.9987,0.5638,15.75,9.1365,49.6063,13.9172,8.1521,0.0,3.198,6.29,,-3.4960000000000004,5.6401,0.104,0.1232,0.0422,5.7709,1.763,15.71,893.7063,-0.0127,Pass
WH_0370,-5.3055,25.3055,,64.1667,818.3908,-5432.5,,0.0476,8.9336,3.4953,0.7489,15.83,6.34615,46.62,,8.4137,0.0,1.8486,5.36,,-0.4731,4.4237,0.109,0.059,0.0295,5.2837,1.05,15.83,670.0855,-0.0054,Pass
WH_0371,-0.7155,20.7155,4.853,67.3778,349.4737,-5729.25,4.8872,0.0465,8.6799,3.9426,0.8343,15.82,6.3209,34.7032,13.4505,8.3029,0.0,2.5645,3.19,0.0245,0.0473,1.406,0.108,0.0927,0.0289,5.9531,1.295,,87.63600000000001,-0.0109,Pass
WH_0372,0.1627,19.8373,11.6406,68.2444,0.0,,20.9518,0.0119,8.6472,3.5911,0.821,15.78,5.0895,35.2941,15.1183,2.2511,0.0,2.3299,4.89,0.0215,1.419,8.005,0.0289999999999999,0.0648,0.0233,7.4082,0.7048,15.75,108.4242,-0.0093,Pass
WH_0373,40.22947910870291,12.5864,12.8639,63.7889,331.4286,-5376.25,7.6261,0.079,9.0998,4.2047,0.8764,15.73,7.3813,77.6903,22.3017,13.3333,0.0,4.4856,14.84,0.0519146191746591,0.0,6.0921,0.17,0.1178,0.0343,,0.9271,15.77,125.3219,-0.0003509618191423,Fail
WH_0374,-2.6109,22.6109,16.6574,75.5889,0.0,-5621.0,19.783,0.0539,8.5571,4.1205,0.8220000000000001,15.85,0.0,31.7073,11.767,8.9998,0.0,2.2947,3.84,0.0151,-1.56,7.6229,0.119,0.0508,0.0,5.8323,0.9318,15.89,606.8966,-0.0123,Pass
WH_0375,9.3336,30.6664,18.2727,64.0,,-5537.5,5.6163,0.026,9.1784,,0.8376,15.88,38.3683,39.2906,38.937,4.5545,0.0,2.524,12.04,0.0153,0.8042,3.6137,0.057,0.0517,0.1755,4.49,0.7947,15.87,211.5817,-0.0092,Pass
WH_0376,11.4855,28.5145,27.1924,68.8111,0.0,-5972.75,15.4033,0.0721,8.5155,2.1386,0.838,15.94,29.5693,62.3377,13.7227,12.0903,0.0,4.7692,9.74,0.0268,0.5677,2.6243,0.154,0.084,0.1383,6.2639,1.187,15.96,295.4178,-0.0067,Pass
WH_0377,-0.5655,20.5655,16.7812,68.7556,0.0,-6106.25,17.2282,0.0478,9.2036,3.762,0.7269,15.73,6.34615,37.9822,37.6358,8.2409,0.0,2.1655,,0.0209,-0.9461,6.9146,0.104,0.0684,0.0295,,1.13,15.73,202.4322,-0.0126,Pass
WH_0378,0.3418,19.6582,9.7252,67.2111,0.0,-6407.75,5.6182,0.0305,9.4257,3.2648,,15.96,5.3199,33.0579,12.8216,6.5945,0.0,3.3354,6.39,0.0143,0.0473,2.7336,0.064,0.0642,0.0242,5.6284,0.9602,,307.362,-0.0136,Pass
WH_0379,-0.0164,20.0164,7.0476,71.0778,456.057,-5949.25,21.1287,0.0279999999999999,8.8548,4.4367,0.5882,15.75,6.34615,43.849,8.9913,5.074,0.0,2.6543,6.11,0.0192,-3.591,,0.066,0.0828,0.0295,4.6711,1.744,15.7,,-0.0103,Pass
WH_0380,-9.4318,29.4318,7.3209,71.1889,0.0,-5315.75,10.6288,0.1118,8.8597,1.8207,0.8318,15.77,6.34615,37.149,16.0933,19.5793,0.0,1.6136,8.28,0.0156,-2.175,8.7715,0.256,0.0691,0.0295,6.5487,0.9318,15.71,139.7642,-0.0116,Pass
WH_0381,1.8718,18.1282,15.2078,73.0667,0.0,-5319.5,14.3435,0.0249,,,,,6.34615,75.8621,11.3943,3.9171,0.0,4.1965,14.31,,,2.4894,0.051,,,8.3205,,,,-0.0102,Pass
WH_0382,2.5718,17.4282,8.6854,67.2778,0.0,-5440.5,1.4705,0.0692,9.6938,2.6409,0.7833,15.79,5.7134,23.2558,9.8348,11.1287,0.0,4.5018,9.24,0.024,-0.615,,0.141,0.0846,0.0262,6.57,0.9507,15.8,37.7667,-0.0108,Pass
WH_0383,31.209479108702908,21.6064,9.4325,62.5,0.0,-2664.25,212.6302,0.5115,9.2007,6.693,,,55.1651,60.1156,234.9546,206.7797,0.0,205.0885,,0.0576146191746591,-0.4731,202.1312,0.915,0.1312,0.2587,5.1588,0.9838,16.03,49.8663,-0.0063509618191423,Fail
WH_0384,-28.9882,48.9882,10.9012,65.3667,724.8908,-5563.5,8.4839,0.0828,9.043,,0.6586,15.77,6.34615,174.8072,17.1039,,0.0,0.8208,8.89,0.0362,-0.0473,3.5013,0.181,,0.0295,4.9531,1.239,15.75,152.8455,-0.0049,Pass
WH_0385,2.0009,17.9991,9.36,69.7778,0.0,-5750.5,58.9166,0.0482,8.7219,4.5682,0.7527,15.8,4.7659,59.596,19.741,11.8418,0.0,2.6252,11.66,0.0413,-0.2365,3.4269,0.113,0.1533,0.0219,6.296,1.319,15.87,141.3967,-0.0099,Pass
WH_0386,1.6309,18.3691,9.3678,,852.2337,-5275.0,12.4739,0.0936,8.3006,,0.7308,15.7,6.34615,41.8919,23.9017,15.4834,0.0,4.6925,9.56,0.0221,0.0,7.0567,0.211,0.0854,0.0295,5.5936,1.286,15.66,154.7755,-0.0074,Pass
WH_0387,,20.3236,15.0368,68.9556,0.0,-6375.75,8.2186,0.0574,9.3335,,0.7639,15.67,6.34615,33.9703,21.6572,13.4513,0.0,4.3565,5.31,0.0279999999999999,0.0473,4.9193,0.133,0.0847,0.0295,6.6782,1.031,15.72,256.2406,-0.0118,Pass
WH_0388,4.9382,15.0618,6.2761,69.0667,0.0,-5324.5,19.3633,0.07,8.7037,6.1554,0.821,15.78,6.34615,39.7094,8.4286,12.8258,0.0,2.3135,6.93,0.0216,1.419,4.4279,0.171,,0.0295,5.1804,0.7048,15.75,70.1255,,Pass
WH_0389,8.9136,31.0864,11.7615,65.7778,,-5474.25,3.8361,0.0254,10.6376,6.1175,0.7681,15.74,36.3044,93.9683,,4.7491,0.0,2.6914,10.22,0.0373,-0.3311,5.7157,0.062,0.1191,0.1677,4.0809,1.087,15.73,53.8189,-0.0039,Pass
WH_0390,17.84587910870291,,8.0881,69.0667,581.8182,,5.3908,,,2.7186,0.7692,15.82,45.2088,113.0045,7.2168,5.2018,0.0,0.9624,20.78,0.0320146191746591,-0.4258,2.1508,0.068,0.0559999999999999,0.2139,5.3607,1.125,,65.2104,-0.0011509618191423,Fail
WH_0391,0.2236,19.7764,8.8215,,814.2857,-5542.75,15.6962,,,5.8704,0.6778,15.95,,73.5202,5.1882,12.4243,0.0,5.2419,4.83,,0.5204,,0.159,0.0735,0.0295,6.8055,1.144,16.01,65.5639,-0.008,Pass
WH_0392,2.0427,37.9573,9.6344,63.7556,920.2864,-5336.5,8.2264,0.0521,9.2362,2.4985,0.7138,15.72,17.4812,,6.0738,7.6458,0.0,1.1471,12.87,0.0316,-0.1892,4.3011,0.098,0.1216,0.0805,5.3712,1.168,15.72,70.7503,-0.0055,Pass
WH_0393,-2.7673,22.7673,17.648,73.2222,0.0,-5083.25,27.4824,0.0712,9.2189,1.992,0.8712,15.92,6.34615,21.9931,14.9368,11.7647,1000.0,2.3473,8.69,,-0.1419,3.9715,0.153,,0.0295,,1.3090000000000002,15.87,,-0.0109,Pass
WH_0394,20.0455,19.9545,5.8657,62.3667,790.8046,-4520.75,169.3746,0.4354,9.1784,,0.7484,15.87,42.7117,200.7117,143.914,138.9571,,135.1927,9.6,0.0211,0.0946,134.4232,0.906,0.064,0.1959,5.3269,1.021,15.9,81.3559,-0.0069999999999999,Pass
WH_0395,1.3464,18.6536,11.324000000000002,72.1556,338.175,-5366.25,16.1379,0.0402,8.7164,4.0363,0.8667,15.85,6.34615,47.0588,10.8159,6.8014,0.0,3.3217,,0.0234,0.0,5.2712,0.09,0.0812,0.0295,6.7639,1.031,15.87,174.2236,,Pass
WH_0396,-3.2436,23.2436,21.4314,76.3,0.0,-5395.5,22.9636,0.0697,9.1637,3.0642,0.7348,15.78,,30.2267,27.4616,13.0477,0.0,1.9874,8.62,0.0351,-0.8042,,0.1689999999999999,0.1273,0.0295,7.1874,1.366,15.74,356.4516,-0.0099,Pass
WH_0397,-3.7791,23.7791,14.5522,72.2889,523.6364,-5468.0,5.5413,0.0526,8.8078,1.8415,0.7696,15.86,0.0,62.6444,5.8934,9.4421,0.0,2.36,5.29,0.0176,-2.6,4.8352,0.121,,0.0,6.0095,1.087,15.78,43.7284,-0.0097,Pass
WH_0398,-0.4636,20.4636,,77.2222,0.0,-5524.25,14.6988,0.0591,9.1141,3.6195,0.8218,15.7,6.34615,29.8217,6.36,9.3809,0.0,1.471,5.18,,0.5204,3.3321,0.125,0.0746,0.0295,4.5381,0.9602,15.66,0.0,-0.0077,Pass
WH_0399,5.4209,14.5791,8.4195,67.3,238.5965,-5261.0,9.0097,0.0982,8.58,3.7414,0.6108,15.73,9.5974,24.9541,14.5332,16.6222,0.0,3.7529,10.47,0.0222,-0.8515,5.426,0.218,0.0919,0.0446,5.9794,1.5319999999999998,15.71,662.2407,-0.0136,Pass
WH_0400,13.3745,26.6255,12.9567,69.4556,0.0,-5613.5,10.831,,9.1757,4.874,0.6518,15.82,50.6463,59.4752,6.4038,14.1398,0.0,2.3354,,0.0572,0.8042,,0.18,0.2339,0.2332,6.002999999999999,1.38,15.88,395.086,-0.0086,Pass
WH_0401,2.9964,17.0036,21.1469,59.4,853.3333,-6449.25,6.4038,0.0562,9.2328,0.7829999999999999,0.6586,15.77,6.34615,51.4412,22.8401,12.946,0.0,4.3271,6.32,0.0164,,4.2519,0.127,0.0492,0.0295,6.3363,1.239,15.75,643.5484,-0.0113,Pass
WH_0402,0.0327,19.9673,12.1532,69.7889,973.0994,-5760.0,18.8021,0.0751,8.8519,1.8013,0.7932,15.83,3.4785,32.2981,35.7485,12.0982,0.0,3.0033,,0.0141,-2.505,4.2553,0.159,0.0506,0.0159,5.3256,1.319,15.73,66.3685,-0.0121,Pass
WH_0403,-4.2364,24.2364,12.1101,68.0778,0.0,-5671.25,6.2596,0.0207,8.7401,4.1684,0.8349,15.84,3.8127,32.9502,25.5777,3.8873,0.0,0.6602,5.52,0.0249,-2.647,3.7736,0.05,0.0899,0.0174,5.8253,1.182,15.82,0.0,-0.013,Pass
WH_0404,5.3191,14.6809,23.0767,73.2111,0.0,-5392.5,11.6087,0.0626,8.3591,4.5348,,15.72,3.7417,46.3158,14.5722,10.3341,0.0,2.1759,7.1,0.0221,-0.4731,3.1571,0.133,0.0743,0.0174,6.9993,1.395,15.68,246.988,-0.0119,Pass
WH_0405,0.8045,19.1955,21.8568,70.3889,0.0,-5802.25,45.9305,0.0832,8.9541,3.8243,0.6814,15.76,6.34615,73.6706,25.4335,15.5651,0.0,1.9831,11.32,0.033,-0.5204,6.4868,0.1989999999999999,0.1055,0.0295,6.0393,1.163,15.8,0.0,-0.0096,Pass
WH_0406,2.3691,17.6309,5.9484,69.0667,,-5394.75,18.8887,0.0579999999999999,8.5891,2.7246,0.6764,15.84,5.9618,44.7427,12.3032,9.9369,,2.0242,26.83,0.0248,-0.1419,5.4482,,0.0996,0.0277,5.1818,1.163,15.9,88.7705,-0.0112,Pass
WH_0407,-3.6855,23.6855,11.2109,69.7889,0.0,-6234.5,5.7743,0.0526,8.5855,3.0288,0.7436,15.92,4.8777,36.036,24.6791,12.6008,0.0,1.8927,8.41,0.0291,-0.0946,5.4562,0.125,0.1245,0.0225,5.5498,1.399,15.96,226.5101,-0.0111,Pass
WH_0408,-2.5955,22.5955,,70.2111,0.0,-5819.75,9.4678,0.0633,8.897,3.8381,0.555,,5.9795,37.3507,10.4678,10.4507,0.0,2.393,10.83,0.0256,0.0473,1.1951,0.131,0.1002,0.0278,5.6441,1.853,15.82,748.9655,-0.0115,Pass
WH_0409,28.3127,11.6873,15.0749,69.9222,,-5550.75,6.6658,,8.8287,2.086,0.838,15.94,7.3379,175.3425,7.9775,7.5796,0.0,2.8182,6.68,0.0342,0.5677,4.5042,0.0969999999999999,0.1123,0.0338,5.9969,1.187,15.96,130.3293,,Pass
WH_0410,2.2518,17.7482,11.5665,68.7,,-6235.25,11.5633,,8.5855,3.3912,0.6764,15.84,8.479,57.7227,26.1911,14.5067,0.0,6.1889,6.0,0.0239,-0.1419,4.3449,0.143,,0.0396,5.9603,,15.9,90.3113,-0.0111,Pass
WH_0411,3.2655,16.7345,9.4685,67.4778,346.0899,-5636.75,,0.0678,9.754,3.177,0.7879,15.59,6.34615,206.2222,97.4644,11.6345,0.0,3.934,10.49,0.0145,0.2838,6.9279,0.155,0.0609,0.0295,,1.068,15.61,53.0818,-0.0028,Pass
WH_0412,1.5127,18.4873,8.7184,66.2778,0.0,-6447.25,,,8.5779,2.6971,0.8162,15.96,6.34615,40.4669,26.3925,16.4479,,3.0818,12.38,0.0239,0.0473,6.6872,0.166,0.0842,,6.4961,0.9602,15.97,,-0.0096,Pass
WH_0413,-1.2182,21.2182,26.2706,,219.7224,-6411.75,,0.0357,9.9964,3.5341,0.7527,15.8,6.34615,54.3689,17.6332,8.3418,0.0,2.6286,7.78,0.0342,-0.2365,3.197,0.0819999999999999,0.1159999999999999,0.0295,6.9059,1.319,15.87,,-0.0064,Pass
WH_0414,22.4345,17.5655,9.7851,68.3444,364.4444,-5440.5,15.3111,,8.7599,4.0788,0.7608,15.82,20.7724,102.3256,5.4174,,0.0,2.6949,8.88,0.0431,0.0,3.3425,0.108,0.1816,0.0947,4.9353,0.9649,15.83,80.1322,-0.0054,Pass
WH_0415,6.9082,,8.8827,70.4556,0.0,-6237.25,5.6916,0.0454,8.872,,0.8284,15.77,7.372999999999999,62.3377,20.6772,11.3381,0.0,4.0451,13.31,0.0152,1.419,3.3711,0.111,0.0537,0.0351,5.71,1.068,15.8,179.8221,-0.0077,Pass
WH_0416,-1.2336,21.2336,7.2895,69.5444,785.6631,-6204.25,5.6413,0.0466,8.5855,4.1248,0.6849,15.91,4.887,103.1289,17.8707,,0.0,3.5923,6.97,0.0256,0.0473,4.0816,0.114,0.1018,0.0226,,1.021,15.99,37.3314,-0.01,Pass
WH_0417,1.2264,18.7736,26.4391,,0.0,-5453.5,14.7795,0.0479,9.7324,4.9322,0.6834,15.73,2.9043,55.0607,19.1794,7.7103,0.0,4.2451,16.55,0.0273,,5.2938,0.099,0.0943,0.0134,5.0676,1.347,15.76,85.9161,-0.0124,Pass
WH_0418,-1.2491,21.2491,4.0821,74.3222,0.0,-5234.25,7.0306,,8.4537,4.3536,0.8443,15.78,6.34615,18.8889,,14.0258,0.0,,5.7,0.0173,-2.553,7.5171,0.185,0.0665,0.0295,6.2034,0.9413,15.75,185.6876,-0.009,Pass
WH_0419,-3.3427,23.3427,,68.6111,599.3884,-5422.25,9.6454,0.0161,8.7556,5.7805,0.7182,16.07,6.34615,50.168,15.8853,2.7278,0.0,2.1461,8.4,0.0196,-1.83,6.3944,,0.0682,0.0295,7.6062,1.757,16.09,0.0,-0.0112,Pass
WH_0420,3.6664,16.3336,9.8856,75.2222,0.0,-4858.25,,0.0869,,4.1654,0.8216,15.78,3.1366,65.7224,27.7461,15.997,0.0,3.378,,0.0246,0.0473,9.7462,0.212,0.0758,0.0144,5.2999,1.144,15.78,0.0,-0.0088,Pass
WH_0421,-0.4527,20.4527,8.0191,,0.0,-5670.5,14.9017,0.0237,9.152,2.1192,0.655,15.72,3.6769,29.8795,7.5092,4.191,0.0,,8.62,0.0229,-0.9934,7.7837,0.052,0.0819999999999999,0.0169,5.8218,1.385,,887.0968,,Pass
WH_0422,22.7927,17.2073,18.3901,63.3778,733.5548,,22.9873,0.0573,9.0998,2.0024,0.8764,15.73,28.1945,147.4201,16.0427,,0.0,2.4525,12.74,0.0352,,3.9954,0.135,,0.131,5.4789,0.9271,15.77,196.6867,-0.0051,Pass
WH_0423,-0.7891,20.7891,7.6281,74.2222,0.0,-5728.5,18.0326,0.0595,8.3273,3.286,0.7681,15.68,4.4203,66.941,21.576,10.2643,0.0,,8.15,0.0267,0.0946,7.0507,0.134,0.1004,0.0205,5.1461,0.9365,15.65,81.0951,-0.0091,Pass
WH_0424,-4.8009,24.8009,9.8301,77.1222,0.0,-5398.75,29.8588,0.0513,8.324,3.6524,0.7269,15.73,3.4360000000000004,46.4135,6.4988,8.6365,0.0,2.2915,6.64,0.017,-0.9461,4.35,0.108,0.0672,0.016,6.2364,1.13,15.73,0.0,-0.0118,Pass
WH_0425,3.9309,,12.6447,,0.0,-5442.75,21.4597,0.0527,8.5135,2.8149,0.7833,15.79,3.2873,48.1532,21.981,9.555,,,6.99,0.0262,,7.8632,0.124,0.0963,0.0152,6.3707,0.9507,15.8,76.2683,-0.0091,Pass
WH_0426,-2.0991,,7.5505,69.2222,0.0,-6504.75,9.0242,0.033,8.1605,3.7919,0.7048,15.7,6.34615,40.8889,7.6178,6.5302,0.0,4.0388,5.93,0.0155,0.0,3.9079,0.071,0.06,0.0295,6.1777,1.276,15.71,502.2026,-0.0112,Pass
WH_0427,3.8264,16.1736,17.5964,69.5444,,-5330.0,,0.0265,8.5891,3.7476,0.6645,15.76,36.5618,27.8867,19.292,4.5317,0.0,4.4363,10.55,0.0195,-0.4731,4.3538,0.06,,0.1702,6.2339,1.276,15.78,69.9243,-0.0115,Pass
WH_0428,1.0336,18.9664,15.1039,67.0222,0.0,-6900.5,28.2878,0.0505,8.5891,2.8606,0.7611,15.9,6.34615,36.2869,20.9581,11.1054,0.0,1.5634,11.06,0.0243,0.4258,4.4038,0.108,0.0858,0.0295,6.5621,0.9838,15.95,60.7131,-0.0119,Pass
WH_0429,0.6482,19.3518,7.7309,74.8556,0.0,-6430.25,6.8893,0.051,8.5529,6.3503,0.5887,15.71,6.34615,38.934,4.7163,11.2124,0.0,7.876,6.94,0.0221,-0.5677,4.9052,0.123,0.0934,0.0295,5.8779,,,925.1799,-0.0108,Pass
WH_0430,39.59037910870291,13.2255,10.4207,65.8,0.0,-6362.5,2.279,0.051,8.6667,2.0314,0.6956,15.79,23.8527,68.7631,18.4187,12.4561,0.0,2.3334,,0.0561146191746591,0.6623,,0.124,,0.1085,4.422,0.9176,15.8,194.4346,-0.0015509618191423,Fail
WH_0431,0.3764,19.6236,13.7064,69.9333,0.0,-5527.0,8.6123,0.0569,8.6309,3.3492,0.8434,15.76,6.34615,69.0647,8.0357,9.683,0.0,2.2324,4.32,0.0203,0.1419,5.4904,0.126,0.0728,0.0295,,0.8893,15.8,124.0277,-0.0052,Pass
WH_0432,-2.9182,22.9182,10.1152,69.6556,0.0,-5707.0,8.4633,0.0594,8.7779,4.6312,0.5833,15.74,6.34615,44.5993,12.8734,10.3584,0.0,2.9835,8.34,0.0247,-3.732,2.0799,0.138,,,5.7743,2.022,,254.8765,-0.0108,Pass
WH_0433,3.2491,,16.4389,66.5222,0.0,-5558.0,7.1968,0.0507,8.9546,3.7493,0.7591,15.93,2.9784,37.9691,10.318,9.6348,0.0,2.6827,8.97,0.0254,-1.655,,0.124,0.0953,0.0138,6.8121,1.376,15.95,219.8953,-0.0113,Pass
WH_0434,,18.3982,8.9265,69.6222,,-6586.0,2.1409,0.0321,8.6384,3.8138,0.6534,15.63,6.34615,28.1938,1.6998,6.6253,0.0,7.5505,5.43,0.0151,-0.8042,3.1228,0.072,0.0585,0.0295,4.8429,1.395,15.57,428.2353,-0.0113,Pass
WH_0435,-2.6364,22.6364,14.2525,70.7556,0.0,-5623.5,22.6371,0.0971,8.8331,5.2105,0.5882,15.75,6.34615,52.1739,17.9158,16.5112,,3.3086,5.71,,-3.591,4.4083,0.208,0.064,0.0295,6.2211,1.744,15.7,273.4104,-0.0098,Pass
WH_0436,-0.1145,,17.3101,70.1889,437.1831,-5404.5,10.6208,0.0767,8.8215,5.8242,0.743,15.8,4.7893,31.9202,8.625,12.8,0.0,4.2432,7.97,0.0229,0.0473,8.7314,0.172,0.0948,0.0219,7.1176,1.376,15.85,63.5268,-0.01,Pass
WH_0437,0.9518,,5.6297,67.9444,0.0,-5353.0,15.3185,0.0759,23.1583,3.3842,0.8270000000000001,15.89,3.7747,67.7249,12.4043,13.8346,0.0,2.0774,9.03,0.0203,-0.1419,4.3636,0.184,0.0592,0.0174,6.1273,0.9649,15.98,83.0366,-0.0071,Pass
WH_0438,-3.1927,23.1927,14.4164,73.0778,0.0,-5156.5,8.0869,0.0679,8.4537,3.5546,0.7131,15.67,5.4355,40.7932,11.059,12.8856,0.0,0.8922,4.4,0.0156,0.1419,6.1307,0.165,,0.0249,4.475,0.8278,15.61,165.5076,-0.0088,Pass
WH_0439,,16.36,10.6492,71.0889,820.0717,-5470.0,22.7239,0.0819,9.2064,,0.7003,,,,14.4916,14.6435,0.0,0.5929,7.24,0.0281,-0.8042,4.1227,0.19,0.1103,0.0295,7.9278,1.229,15.87,356.9948,-0.0127,Pass
WH_0440,2.2118,17.7882,9.8966,70.4667,0.0,-6461.0,2.043,0.0342,,1.3029,0.7884,15.88,9.6013,67.884,15.0671,7.4956,0.0,,4.94,0.0131,-0.5204,1.7645,0.074,0.051,0.0446,6.0691,1.206,15.92,843.7811,-0.0116,Pass
WH_0441,-4.9891,24.9891,13.3139,69.7667,0.0,-5523.0,5.1421,0.0544,8.8519,3.7677,0.8443,15.78,4.3116,43.7557,17.3228,,0.0,4.1037,3.66,0.0205,-2.553,4.8373,0.131,0.0905,0.02,6.202000000000001,0.9413,15.75,123.2008,-0.0137,Pass
WH_0442,3.1764,16.8236,19.5498,,0.0,-5520.25,10.6155,0.0389,8.1166,3.2343,0.8343,15.82,3.8743,43.9169,,7.3634,0.0,3.6238,6.08,0.0183,0.0473,10.0798,0.093,0.0606,0.0179,7.3032,1.295,15.73,125.8517,-0.0084,Pass
WH_0443,35.25407910870291,17.5618,,68.3222,0.0,-5278.0,4.5093,0.0696,8.5218,4.7037,0.6909,15.8,5.5848,48.8372,,12.5659,0.0,2.0323,,0.0366146191746591,0.4258,5.9441,0.161,0.0606,0.0259,6.1843,,15.85,79.3991,-0.0041509618191423,Fail
WH_0444,-0.5955,20.5955,,68.2,572.9258,-5168.0,7.9721,0.0402,8.6799,1.7783,0.8036,15.71,6.34615,37.0766,8.0972,6.6332,0.0,1.0172,3.18,0.0137,-2.458,1.2898,0.086,0.0575,0.0295,4.8271,,15.68,191.7211,-0.0139999999999999,Pass
WH_0445,0.2945,19.7055,17.688,72.9778,0.0,-6451.0,2.9453,0.0377,8.9607,6.1452,0.6814,15.72,6.34615,24.2669,4.6889,,0.0,5.7545,,0.0291,-0.8515,3.2938,,0.1122,0.0295,6.2424,,15.72,162.0253,-0.0124,Pass
WH_0446,1.47,18.53,16.7774,67.4778,954.8387,-5227.5,14.7489,0.0622,8.6544,5.6508,0.7651,15.73,3.0089,33.3333,27.7058,11.8385,0.0,3.8302,8.24,0.0168,-2.08,5.8639,0.151,0.0601,0.0138,5.8236,0.8798,15.71,115.8571,-0.0111,Pass
WH_0447,,,9.9001,69.2444,0.0,-6288.25,5.1207,0.0523,8.5891,5.4432,0.8162,15.96,3.6438,27.154,,12.7542,0.0,,7.74,0.0201,0.0473,3.5917,0.127,0.0663,0.0168,5.6739,,15.97,0.0,-0.0096,Pass
WH_0448,1.0636,18.9364,9.506,69.8222,110.6029,-6256.5,6.0897,0.0496,8.5987,5.1201,0.8361,15.78,4.4181,35.6979,18.6293,12.278,0.0,3.5578,11.17,0.0144,1.088,5.5585,0.121,0.0571,0.0208,6.1948,0.9413,15.73,211.875,-0.0109,Pass
WH_0449,3.3055,,,68.5889,388.1657,-5394.75,6.3024,0.0327,8.9416,3.2961,0.621,15.82,7.1291,50.6627,102.5028,6.1081,0.0,1.2328,20.79,0.044,-0.4258,4.4053,0.078,0.1726,0.0337,6.0876,1.418,15.85,213.0511,-0.0085,Pass
WH_0450,2.5055,17.4945,15.3873,73.9,437.6554,-5294.5,12.5791,0.0469,8.5298,5.2606,0.6778,15.95,6.34615,29.6774,16.6027,7.56,0.0,1.2802,9.49,0.0157,0.5204,3.998,0.1,0.068,0.0295,8.2205,1.144,16.01,165.0213,-0.0077,Pass
WH_0451,,21.0773,13.164,60.0667,,-5583.25,4.4419,0.0488,,3.2472,,15.81,6.34615,19.8582,12.1455,7.4472,0.0,0.5292,6.78,0.0336,-0.2838,,0.0969999999999999,0.1356,0.0295,5.0991,1.1909999999999998,15.84,636.7601,-0.0106,Pass
WH_0452,-1.8827,21.8827,17.7605,69.2111,743.508,-5169.25,7.9509,0.0515,8.8909,4.9201,,15.76,4.0038,27.758000000000003,13.337,9.9252,,4.8648,,0.03,-2.033,5.9259,0.126,0.0894,0.0186,6.0932,0.8325,15.7,253.6476,-0.0141,Pass
WH_0453,1.5118,18.4882,6.6644,,848.1928,-5455.75,18.6959,0.0399,8.4597,2.0314,0.655,15.72,,27.0153,7.2263,6.7809,0.0,4.7864,7.49,0.0226,-0.9934,7.3162,0.09,0.0859,0.0295,6.6226,1.385,15.72,287.8981,-0.0115,Pass
WH_0454,-1.03,,15.307,69.0111,0.0,-5349.25,16.8435,0.0532,9.0402,3.1952,0.7996,15.8,6.34615,22.2863,9.6821,9.2042,0.0,,,,0.2365,4.1376,0.12,0.0544,,7.1241,0.946,15.74,440.5157,-0.013,Pass
WH_0455,2.9864,17.0136,6.1365,72.1111,517.7353,-5327.5,17.1375,0.0309,9.0639,2.7682,0.8253,15.76,6.34615,35.3266,8.5065,5.6381,0.0,4.4041,8.89,0.0266,,1.4556,0.074,0.0829,0.0295,7.5929,0.9838,15.7,315.8218,-0.0136,Pass
